url,domain,confidence_score,matched_signals,checked_at
https://magnetgambling.com,magnetgambling.com,1.0,strong:live dealer|strong:play now|strong:cashier|medium:casino|medium:slots|medium:poker|medium:wager|medium:betting|structural:responsible gambling,2026-08-09T05:58:47Z
https://stake-topcasino.com,stake-topcasino.com,1.0,strong:free spins|strong:claim bonus|strong:play now|strong:cashier|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:betting|structural:18+,2026-08-09T05:59:49Z
https://mybookie.ag,mybookie.ag,1.0,strong:cashier|strong:bet slip|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:00:08Z
https://uk-leovegas.com,uk-leovegas.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:withdraw winnings|strong:play now|strong:ukgc|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:00:24Z
https://caesarsgames.com,caesarsgames.com,0.8,strong:free spins|strong:play now|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|medium:betting|negative:how to play|negative:in-app purchases,2026-08-09T06:00:39Z
https://betr.app,betr.app,0.8,strong:sign up now|strong:play now|medium:casino|medium:slots|medium:sportsbook,2026-08-09T06:01:05Z
https://indiabingo.net,indiabingo.net,1.0,strong:free spins|strong:live dealer|strong:sign up now|medium:casino|medium:slots|medium:poker|medium:jackpot|structural:18+,2026-08-09T06:01:08Z
https://au-rocket-play.com,au-rocket-play.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:play now|medium:casino|medium:slots|medium:jackpot|medium:wager,2026-08-09T06:01:12Z
https://rocketplaygambling.com,rocketplaygambling.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:cashier|strong:curacao egaming|medium:casino|medium:slots|medium:jackpot|medium:wager|medium:betting|structural:responsible gambling,2026-08-09T06:01:12Z
https://en-rocketplay-casino.com,en-rocketplay-casino.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:withdraw winnings|strong:play now|medium:casino|medium:slots|medium:jackpot|medium:wager|structural:18+,2026-08-09T06:01:12Z
https://rocket-play-aussie.com,rocket-play-aussie.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:cashier|medium:casino|medium:slots|medium:jackpot|medium:wager|negative:app store,2026-08-09T06:01:12Z
https://rocketplay-australia.com,rocketplay-australia.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:01:14Z
https://betrocketplay.com,betrocketplay.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:withdraw winnings|strong:claim bonus|strong:curacao egaming|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|structural:18+|structural:responsible gambling,2026-08-09T06:01:18Z
https://en-betway-us.com,en-betway-us.com,1.0,strong:live dealer|strong:play now|medium:casino|medium:slots|medium:sportsbook|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:01:37Z
https://bestonlinebookmakers.com,bestonlinebookmakers.com,1.0,strong:deposit bonus|strong:place a bet|strong:claim bonus|medium:sportsbook|medium:wager|medium:betting|structural:18+,2026-08-09T06:01:44Z
https://thetopbookies.com,thetopbookies.com,1.0,strong:place a bet|strong:live dealer|strong:withdraw winnings|strong:play now|strong:curaçao egaming|medium:casino|medium:slots|medium:sportsbook|medium:wager|medium:betting|structural:responsible gambling|negative:app store|negative:google play,2026-08-09T06:01:45Z
https://aviators-game.com,aviators-game.com,1.0,strong:free spins|strong:place a bet|strong:play now|strong:curacao egaming|medium:casino|medium:slots|medium:wager|medium:betting|structural:18+|structural:gambleaware|structural:responsible gambling|negative:how to play|negative:editorial policy,2026-08-09T06:01:55Z
https://nustar.sbs,nustar.sbs,1.0,strong:live dealer|strong:register now|strong:claim bonus|strong:play now|strong:curacao egaming|medium:casino|medium:slots|medium:poker|medium:betting|negative:how to play,2026-08-09T06:02:24Z
https://nustargame.asia,nustargame.asia,1.0,strong:free spins|strong:live dealer|strong:register now|medium:casino|medium:slots|medium:jackpot|medium:betting,2026-08-09T06:02:27Z
https://nustargameph.io,nustargameph.io,1.0,strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:sportsbook|medium:jackpot|medium:betting,2026-08-09T06:02:27Z
https://megapari-global.com,megapari-global.com,1.0,strong:free spins|strong:live dealer|strong:curaçao egaming|medium:casino|medium:slots|medium:betting,2026-08-09T06:02:44Z
https://parimatchindia.ink,parimatchindia.ink,1.0,strong:free spins|strong:live dealer|strong:register now|strong:claim bonus|strong:curacao egaming|medium:casino|medium:slots|medium:sportsbook|medium:wager|medium:betting|structural:18+,2026-08-09T06:02:44Z
https://4ra-bet.casino,4ra-bet.casino,1.0,strong:claim bonus|strong:play now|medium:casino|medium:slots|medium:sportsbook|medium:betting|structural:18+,2026-08-09T06:02:45Z
https://en-usa-stake.com,en-usa-stake.com,0.9,strong:deposit bonus|strong:free spins|medium:casino|medium:sportsbook|medium:wager|medium:betting,2026-08-09T06:02:45Z
https://livecasinocomparer.com,livecasinocomparer.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:jackpot|structural:18+|structural:gambleaware|structural:responsible gambling,2026-08-09T06:02:46Z
https://stake-casino.guru,stake-casino.guru,0.8,strong:free spins|strong:claim bonus|medium:casino|medium:wager|medium:betting,2026-08-09T06:02:47Z
https://satbet.in,satbet.in,1.0,strong:free spins|strong:live dealer|strong:register now|strong:sign up now|strong:claim bonus|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:wager|medium:betting|negative:how to play|negative:app store|negative:google play,2026-08-09T06:02:47Z
https://melbet.com.ph,melbet.com.ph,1.0,strong:deposit bonus|strong:free spins|strong:place a bet|medium:casino|medium:slots|medium:poker|medium:wager|medium:betting|structural:responsible gambling,2026-08-09T06:02:47Z
https://22bet.media,22bet.media,1.0,strong:deposit bonus|strong:free spins|strong:cashier|strong:bet slip|strong:curaçao egaming|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+|negative:app store,2026-08-09T06:02:47Z
https://satbet.com.in,satbet.com.in,1.0,strong:place a bet|strong:live dealer|medium:casino|medium:slots|medium:sportsbook|medium:wager|medium:betting,2026-08-09T06:02:48Z
https://1win.co.zm,1win.co.zm,1.0,strong:place a bet|strong:live dealer|strong:claim bonus|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:02:56Z
https://arrowsedgecasinos.com,arrowsedgecasinos.com,1.0,strong:deposit bonus|strong:free spins|strong:play now|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+|structural:responsible gambling|negative:editorial policy,2026-08-09T06:03:08Z
https://indibet.in,indibet.in,1.0,strong:place a bet|strong:bet slip|medium:casino|medium:slots|medium:sportsbook|medium:wager|medium:betting|structural:responsible gambling|negative:app store,2026-08-09T06:03:08Z
https://indibetcom.in,indibetcom.in,1.0,strong:live dealer|strong:curacao egaming|medium:casino|medium:slots|medium:sportsbook|medium:wager|medium:betting,2026-08-09T06:03:08Z
https://indibetuk.com,indibetuk.com,1.0,strong:free spins|strong:live dealer|strong:claim bonus|medium:casino|medium:slots|medium:jackpot|medium:wager,2026-08-09T06:03:13Z
https://baji.com.pk,baji.com.pk,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:sign up now|strong:play now|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|medium:betting|structural:18+,2026-08-09T06:03:15Z
https://1xbit.global,1xbit.global,1.0,strong:deposit bonus|strong:place a bet|strong:live dealer|strong:bet slip|medium:casino|medium:slots|medium:sportsbook|medium:wager|medium:betting|structural:responsible gambling,2026-08-09T06:03:22Z
https://trustedgambler.com,trustedgambler.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:wager,2026-08-09T06:03:24Z
https://casinonewsroom.com,casinonewsroom.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:play now|medium:casino|medium:slots|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:03:24Z
https://play-rubyfortune.com,play-rubyfortune.com,1.0,strong:free spins|strong:claim bonus|strong:cashier|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|medium:betting|structural:18+|structural:gambleaware|structural:responsible gambling,2026-08-09T06:03:25Z
https://cas-rubyfortune.com,cas-rubyfortune.com,1.0,strong:deposit bonus|strong:live dealer|strong:withdraw winnings|strong:claim bonus|strong:cashier|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+|structural:responsible gambling|negative:app store|negative:google play,2026-08-09T06:03:25Z
https://bwin2026.org,bwin2026.org,1.0,strong:live dealer|strong:ukgc|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+|structural:gambleaware|structural:responsible gambling,2026-08-09T06:03:25Z
https://rubyfortune.world,rubyfortune.world,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:withdraw winnings|strong:play now|strong:mga/|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|structural:18+,2026-08-09T06:03:25Z
https://ggpoker.com,ggpoker.com,0.95,strong:deposit bonus|strong:sign up now|strong:cashier|medium:poker|medium:jackpot,2026-08-09T06:03:25Z
https://stake-casino-indi.org,stake-casino-indi.org,1.0,strong:live dealer|strong:play now|strong:bet slip|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:wager|medium:betting|structural:18+|structural:responsible gambling|negative:app store,2026-08-09T06:03:28Z
https://stakeindi.com,stakeindi.com,1.0,strong:deposit bonus|strong:free spins|strong:place a bet|strong:live dealer|strong:cashier|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:wager|medium:betting|structural:responsible gambling,2026-08-09T06:03:29Z
https://satbethome.com,satbethome.com,1.0,strong:free spins|strong:live dealer|strong:withdraw winnings|strong:register now|strong:play now|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:betting|negative:how to play,2026-08-09T06:03:29Z
https://satbetlogin.net,satbetlogin.net,1.0,strong:free spins|strong:withdraw winnings|strong:register now|strong:play now|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|medium:betting|negative:how to play,2026-08-09T06:03:30Z
https://melbetbdt.com,melbetbdt.com,1.0,strong:free spins|strong:live dealer|strong:withdraw winnings|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:betting,2026-08-09T06:03:30Z
https://eng-bwin.com,eng-bwin.com,1.0,strong:free spins|strong:live dealer|strong:claim bonus|strong:play now|strong:cashier|medium:casino|medium:slots|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+|structural:gambleaware|negative:app store|negative:google play,2026-08-09T06:03:32Z
https://en-ggpoker.com,en-ggpoker.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:claim bonus|strong:cashier|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:betting|structural:gambleaware,2026-08-09T06:03:34Z
https://kirkiya.org,kirkiya.org,1.0,strong:live dealer|strong:curacao egaming|medium:casino|medium:slots|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:03:34Z
https://krikya1-bd.com,krikya1-bd.com,1.0,strong:live dealer|strong:curacao egaming|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:03:35Z
https://fun88asiath.com,fun88asiath.com,1.0,strong:live dealer|strong:withdraw winnings|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:betting,2026-08-09T06:03:38Z
https://188betcasino.io,188betcasino.io,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:play now|strong:cashier|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+,2026-08-09T06:03:38Z
https://w88gg.com,w88gg.com,1.0,strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+,2026-08-09T06:03:41Z
https://20bet.ie,20bet.ie,1.0,strong:deposit bonus|strong:free spins|strong:place a bet|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:responsible gambling,2026-08-09T06:03:50Z
https://ca-20bet.com,ca-20bet.com,1.0,strong:deposit bonus|strong:bet slip|medium:casino|medium:slots|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|structural:18+|structural:responsible gambling,2026-08-09T06:03:50Z
https://20bet.app,20bet.app,1.0,strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting,2026-08-09T06:03:51Z
https://casinobonus.com,casinobonus.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|strong:withdraw winnings|medium:casino|medium:slots|medium:jackpot|medium:wager|structural:18+,2026-08-09T06:04:14Z
https://baterybetlogin.com,baterybetlogin.com,1.0,strong:free spins|strong:play now|medium:casino|medium:slots|medium:poker|medium:sportsbook|medium:jackpot|medium:wager|medium:betting|negative:how to play,2026-08-09T06:04:17Z
https://slotszar.co.za,slotszar.co.za,1.0,strong:deposit bonus|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:betting|structural:18+,2026-08-09T06:04:17Z
https://batery-app.in,batery-app.in,1.0,strong:free spins|strong:place a bet|strong:live dealer|strong:withdraw winnings|strong:play now|strong:curacao egaming|medium:casino|medium:slots|medium:sportsbook|medium:betting|negative:google play,2026-08-09T06:04:17Z
https://melbet-affiliate.com,melbet-affiliate.com,0.9,strong:live dealer|strong:cashier|medium:casino|medium:slots|medium:sportsbook|medium:betting,2026-08-09T06:04:17Z
https://optimbet.net,optimbet.net,1.0,strong:free spins|strong:register now|strong:curaçao egaming|medium:casino|medium:slots|medium:jackpot|medium:betting|structural:responsible gambling|negative:app store,2026-08-09T06:04:18Z
https://play-decodecasino.com,play-decodecasino.com,1.0,strong:free spins|strong:live dealer|strong:claim bonus|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|medium:betting|structural:18+|structural:responsible gambling,2026-08-09T06:04:18Z
https://bovada.com,bovada.com,0.9,strong:live dealer|strong:register now|medium:casino|medium:slots|medium:poker|medium:betting,2026-08-09T06:04:18Z
https://bovada.com,bovada.com,0.9,strong:live dealer|strong:register now|medium:casino|medium:slots|medium:poker|medium:betting,2026-08-09T06:04:18Z
https://casinodecoded.com,casinodecoded.com,0.95,strong:free spins|strong:ukgc|medium:casino|medium:slots|medium:wager|structural:18+,2026-08-09T06:04:18Z
https://toffeeweb.com,toffeeweb.com,1.0,strong:free spins|strong:place a bet|strong:claim bonus|medium:casino|medium:poker|medium:sportsbook|medium:wager|medium:betting|structural:18+|structural:gambleaware|structural:responsible gambling|negative:google play,2026-08-09T06:04:18Z
https://decodecasino1.com,decodecasino1.com,0.9,strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:jackpot,2026-08-09T06:04:18Z
https://playbovadaus.com,playbovadaus.com,1.0,strong:deposit bonus|strong:free spins|strong:live dealer|medium:casino|medium:slots|medium:poker|medium:jackpot|medium:wager|medium:betting|structural:responsible gambling,2026-08-09T06:04:18Z
